distance,fuel,location,make,model,price,resource,year
197000.0,Dizel,Podgorica,Peugeot,308,9650.0,autodiler.me,2018
260000.0,Dizel,Podgorica,Citroen,C4 Aircross,9650.0,autodiler.me,2012
252000.0,Dizel,Podgorica,Volvo,S60,13200.0,autodiler.me,2016
215000.0,Dizel,Podgorica,Nissan,Note,4500.0,autodiler.me,2011
222000.0,Dizel,Podgorica,Peugeot,207,4000.0,autodiler.me,2010
74833.0,Benzin,Plav,Cadillac,Fleetwood,10000.0,autodiler.me,1987
250000.0,Dizel,Plav,Audi,Q7,14000.0,autodiler.me,2007
283000.0,Dizel,Pljevlja,Volkswagen,Touran,6500.0,autodiler.me,2009
254667.0,Benzin,Tivat,BMW,645,9200.0,autodiler.me,2004
222000.0,Dizel,Herceg Novi,Audi,A6,6800.0,autodiler.me,2006
245000.0,Dizel,Nikšić,Peugeot,4007,7300.0,autodiler.me,2008
92000.0,Dizel,Podgorica,Great Wall,H6,7800.0,autodiler.me,2016
160000.0,Dizel,Bijelo Polje,Volkswagen,Tiguan,13500.0,autodiler.me,2012
262000.0,Dizel,Nikšić,Peugeot,4007,7800.0,autodiler.me,2008
230000.0,Dizel,Nikšić,Volkswagen,Golf 7,12200.0,autodiler.me,2014
260000.0,Dizel,Podgorica,Volkswagen,Amarok,25000.0,autodiler.me,2013
260000.0,Dizel,Nikšić,BMW,X5,32499.0,autodiler.me,2013
193900.0,Dizel,Podgorica,Mercedes Benz,C 200,29500.0,autodiler.me,2019
109200.0,Dizel,Podgorica,Volkswagen,Tiguan,23500.0,autodiler.me,2017
193000.0,Dizel,Podgorica,Audi,A3,14600.0,autodiler.me,2016
252727.0,Dizel,Podgorica,Saab,9,2000.0,autodiler.me,2007
278452.0,Dizel,Podgorica,Opel,Astra,5300.0,autodiler.me,2004
279000.0,Dizel,Podgorica,Opel,Astra,5299.0,autodiler.me,2004
269262.0,Dizel,Bijelo Polje,Volkswagen,Golf 5,3999.0,autodiler.me,2003
165000.0,Benzin,Bar,Mercedes Benz,S 500,62000.0,autodiler.me,2015
201230.0,Dizel,Podgorica,Škoda,Superb,17500.0,autodiler.me,2018
200000.0,Dizel,Nikšić,Renault,Scenic,1700.0,autodiler.me,2004
127000.0,Dizel,Podgorica,Citroen,C3,5300.0,autodiler.me,2010
29000.0,Dizel,Bijelo Polje,BMW,320,3000.0,autodiler.me,2002
146000.0,Benzin,Podgorica,Peugeot,206,2550.0,autodiler.me,2006
232000.0,Dizel,Podgorica,Citroen,C2,2200.0,autodiler.me,2004
220000.0,Dizel,Bar,Audi,A8,9500.0,autodiler.me,2006
227000.0,Dizel,Podgorica,Volkswagen,Golf 6,7300.0,autodiler.me,2010
285723.0,Dizel,Bijelo Polje,Mercedes Benz,S 320,12500.0,autodiler.me,2008
45000.0,Dizel,Bar,Audi,Q2,26500.0,autodiler.me,2018
248000.0,Dizel,Rožaje,Volkswagen,Passat,5600.0,autodiler.me,2007
242850.0,Dizel,Podgorica,Volkswagen,Golf 5,5300.0,autodiler.me,2007
262300.0,Dizel,Podgorica,Volkswagen,Golf 5,4400.0,autodiler.me,2004
270000.0,Dizel,Nikšić,Opel,Corsa,1549.0,autodiler.me,2008
211000.0,Dizel,Podgorica,Škoda,Octavia,10800.0,autodiler.me,2016
246000.0,Dizel,Podgorica,Peugeot,508,11800.0,autodiler.me,2016
243000.0,Dizel,Berane,Volkswagen,Passat,10800.0,autodiler.me,2013
275000.0,Dizel,Podgorica,Audi,A3,10499.0,autodiler.me,2013
282400.0,Dizel,Bar,BMW,530,6800.0,autodiler.me,2003
283000.0,Dizel,Podgorica,Volkswagen,Caddy,5050.0,autodiler.me,2008
194023.0,Dizel,Nikšić,Opel,Meriva,5600.0,autodiler.me,2011
180000.0,Dizel,Podgorica,BMW,X5 M,45000.0,autodiler.me,2015
205222.0,Dizel,Podgorica,Seat,Ibiza,4500.0,autodiler.me,2010
223000.0,Dizel,Cetinje,BMW,320,5700.0,autodiler.me,2006
274500.0,Dizel,Nikšić,Nissan,Qashqai,8900.0,autodiler.me,2011
209000.0,Dizel,Nikšić,Volkswagen,Polo,5299.0,autodiler.me,2011
206568.0,Dizel,Budva,BMW,120,13790.0,autodiler.me,2012
193640.0,Dizel,Podgorica,Volkswagen,Polo,5399.0,autodiler.me,2010
4000000.0,Dizel,Andrijevica,Mercedes Benz,220,3600.0,autodiler.me,2006
185000.0,Dizel,Nikšić,BMW,118,7000.0,autodiler.me,2010
233000.0,Dizel,Podgorica,Audi,A4,9400.0,autodiler.me,2009
213000.0,Dizel,Cetinje,Citroen,C4,6250.0,autodiler.me,2012
330000.0,Dizel,Bijelo Polje,Mercedes Benz,E 220,5000.0,autodiler.me,2003
230000.0,Dizel,Nikšić,Opel,Corsa,4800.0,autodiler.me,2012
200030.0,Dizel,Podgorica,Volkswagen,Passat,17900.0,autodiler.me,2016
252000.0,Dizel,Bar,Audi,Q7,12500.0,autodiler.me,2006
9410.0,Benzin,Bar,Nissan,Qashqai,37000.0,autodiler.me,2022
185000.0,Dizel,Podgorica,SsangYong,Actyon,5000.0,autodiler.me,2008
220000.0,Dizel,Bar,BMW,730,24000.0,autodiler.me,2011
273000.0,Dizel,Berane,Opel,Vectra,2100.0,autodiler.me,2005
320000.0,Benzin+Plin,Cetinje,Audi,A8,6000.0,autodiler.me,2003
108617.0,Dizel,Podgorica,Mercedes Benz,GLC 220,49980.0,autodiler.me,2019
139182.0,Dizel,Podgorica,Dacia,Duster,14980.0,autodiler.me,2016
210.0,Dizel,Tivat,Volkswagen,Golf 6,7500.0,autodiler.me,2009
252000.0,Dizel,Podgorica,Volkswagen,Golf Plus,7300.0,autodiler.me,2010
280000.0,Dizel,Podgorica,Volkswagen,Passat,2800.0,autodiler.me,1999
276000.0,Dizel,Nikšić,Nissan,X,5300.0,autodiler.me,2005
160000.0,Dizel,Rožaje,Volkswagen,Passat,5800.0,autodiler.me,2008
211000.0,Dizel,Podgorica,Renault,Clio,3490.0,autodiler.me,2006
174590.0,Dizel,Bijelo Polje,Volkswagen,Tiguan,16000.0,autodiler.me,2014
300000.0,Dizel,Podgorica,Volkswagen,Sharan,3000.0,autodiler.me,2004
330000.0,Dizel,Budva,Audi,A8,7200.0,autodiler.me,2005
260000.0,Dizel,Podgorica,Audi,Q5,16000.0,autodiler.me,2010
212000.0,Dizel,Podgorica,Renault,Clio,7750.0,autodiler.me,2018
217000.0,Dizel,Podgorica,Audi,A6,15999.0,autodiler.me,2012
75000.0,Dizel,Kotor,Audi,Q5,46499.0,autodiler.me,2020
255000.0,Dizel,Nikšić,Volkswagen,Golf 5,4850.0,autodiler.me,2008
240000.0,Dizel,Nikšić,Volkswagen,Passat,9850.0,autodiler.me,2012
162500.0,Dizel,Bar,Audi,Q5,38900.0,autodiler.me,2019
98000.0,Hibrid,Bijelo Polje,BMW,X5,39000.0,autodiler.me,2018
130000.0,Dizel,Tivat,Mercedes Benz,CLS 320,12000.0,autodiler.me,2006
157000.0,Benzin,Budva,BMW,335,19500.0,autodiler.me,2012
246000.0,Dizel,Podgorica,Mercedes Benz,E 220,9500.0,autodiler.me,2009
220000.0,Dizel,Bijelo Polje,Volkswagen,Golf Plus,4800.0,autodiler.me,2007
245000.0,Dizel,Bar,Audi,A3,7500.0,autodiler.me,2007
202000.0,Dizel,Cetinje,Seat,Leon,14300.0,autodiler.me,2013
279000.0,Dizel,Bijelo Polje,Audi,A6,15000.0,autodiler.me,2011
141000.0,Dizel,Cetinje,Opel,Antara,6500.0,autodiler.me,2008
111111.0,Benzin,Podgorica,Opel,Corsa,1550.0,autodiler.me,2002
128000.0,Dizel,Cetinje,Renault,Talisman,13950.0,autodiler.me,2019
223444.0,Dizel,Podgorica,Opel,Corsa,4250.0,autodiler.me,2011
250000.0,Dizel,Nikšić,Volkswagen,Golf 3,1300.0,autodiler.me,1995
250000.0,Dizel,Podgorica,Mitsubishi,Colt,1500.0,autodiler.me,2004
141125.0,Benzin+Plin,Podgorica,Lada,Niva,3250.0,autodiler.me,2003
198000.0,Benzin,Podgorica,Audi,A4,17500.0,autodiler.me,2016
380000.0,Dizel,Podgorica,Volkswagen,Passat,1300.0,autodiler.me,2000
910000.0,Benzin,Berane,Fiat,500,6500.0,autodiler.me,2011
260000.0,Dizel,Podgorica,Opel,Insignia,7900.0,autodiler.me,2011
245000.0,Dizel,Budva,Renault,Megane,4300.0,autodiler.me,2009
207356.0,Dizel,Podgorica,Renault,Kangoo,9500.0,autodiler.me,2018
275000.0,Dizel,Mojkovac,Mercedes Benz,C 200,8150.0,autodiler.me,2008
243000.0,Dizel,Podgorica,Audi,A6,19200.0,autodiler.me,2014
229000.0,Dizel,Bar,Volkswagen,Golf 7,15300.0,autodiler.me,2014
146274.0,Dizel,Podgorica,Ford,Focus,8000.0,autodiler.me,2013
220000.0,Dizel,Bijelo Polje,Peugeot,308,4500.0,autodiler.me,2009
234578.0,Dizel,Podgorica,BMW,320,6500.0,autodiler.me,2007
298000.0,Dizel,Nikšić,Audi,A3,2900.0,autodiler.me,2003
202580.0,Dizel,Podgorica,Volkswagen,Golf 6,7600.0,autodiler.me,2009
169000.0,Dizel,Pljevlja,BMW,320,16000.0,autodiler.me,2016
271000.0,Dizel,Bijelo Polje,Volkswagen,Passat,1650.0,autodiler.me,2000
204471.0,Dizel,Podgorica,Peugeot,207,4200.0,autodiler.me,2011
123.0,Dizel,Bar,Nissan,X,3550.0,autodiler.me,2003
350000.0,Dizel,Bijelo Polje,Audi,A6,7200.0,autodiler.me,2007
245000.0,Dizel,Podgorica,Škoda,Fabia,4600.0,autodiler.me,2010
184000.0,Dizel,Cetinje,Volkswagen,Passat,9300.0,autodiler.me,2011
296000.0,Dizel,Bijelo Polje,Seat,Ibiza,3100.0,autodiler.me,2007
3111111.0,Benzin,Nikšić,Opel,Corsa,1350.0,autodiler.me,2002
256524.0,Dizel,Ulcinj,Volkswagen,Golf 5,3900.0,autodiler.me,2004
177000.0,Dizel,Bijelo Polje,Audi,A3,7500.0,autodiler.me,2010
180000.0,Dizel,Cetinje,Renault,Clio,6400.0,autodiler.me,2014
215000.0,Dizel,Cetinje,Audi,A6,16900.0,autodiler.me,2011
253000.0,Benzin,Rožaje,Porsche,Cayenne,9999.0,autodiler.me,2005
199590.0,Dizel,Cetinje,Volkswagen,Tiguan,29900.0,autodiler.me,2017
252000.0,Dizel,Podgorica,Volkswagen,Passat,1900.0,autodiler.me,2001
232000.0,Dizel,Bar,Opel,Insignia,6500.0,autodiler.me,2014
310000.0,Dizel,Nikšić,Škoda,Octavia,6900.0,autodiler.me,2010
219000.0,Dizel,Cetinje,Mercedes Benz,B 180,6100.0,autodiler.me,2010
290000.0,Dizel,Podgorica,Audi,A3,5499.0,autodiler.me,2005
480000.0,Benzin,Bar,Mercedes Benz,E 250,1600.0,autodiler.me,1988
240000.0,Dizel,Podgorica,Volkswagen,Beetle,2100.0,autodiler.me,2000
309000.0,Dizel,Mojkovac,Volkswagen,Golf 4,1800.0,autodiler.me,1999
285000.0,Benzin,Tivat,Honda,Accord,950.0,autodiler.me,2002
416000.0,Dizel,Podgorica,Mercedes Benz,250,1300.0,autodiler.me,1999
216648.0,Dizel,Rožaje,Audi,A6,14250.0,autodiler.me,2012
280000.0,Dizel,Podgorica,Peugeot,207,3600.0,autodiler.me,2010
260000.0,Dizel,Podgorica,Audi,Q5,16500.0,autodiler.me,2009
155000.0,Dizel,Cetinje,Seat,Ibiza,9850.0,autodiler.me,2018
88000.0,Dizel,Cetinje,Renault,Captur,13450.0,autodiler.me,2017
186000.0,Dizel,Cetinje,Renault,Clio,8450.0,autodiler.me,2019
170000.0,Dizel,Cetinje,Renault,Megane,13950.0,autodiler.me,2017
150000.0,Dizel,Cetinje,Renault,Clio,11650.0,autodiler.me,2018
300000.0,Dizel,Podgorica,Audi,A4,950.0,autodiler.me,1996
214000.0,Dizel,Podgorica,Renault,Clio,7150.0,autodiler.me,2016
23000.0,Dizel,Podgorica,BMW,320,4500.0,autodiler.me,2005
141000.0,Dizel,Bijelo Polje,Volkswagen,Golf 8,26500.0,autodiler.me,2020
192000.0,Dizel,Bar,Volkswagen,Phaeton,17750.0,autodiler.me,2012
193570.0,Dizel,Podgorica,BMW,520,7650.0,autodiler.me,2008
285466.0,Dizel,Podgorica,Nissan,X,11900.0,autodiler.me,2012
184000.0,Dizel,Cetinje,Mini,Countryman,18400.0,autodiler.me,2018
150000.0,Dizel,Podgorica,Renault,Megane,2450.0,autodiler.me,2005
187000.0,Dizel,Podgorica,Renault,Kangoo,4400.0,autodiler.me,2008
196000.0,Dizel,Podgorica,Volkswagen,Polo Cross,4650.0,autodiler.me,2007
232000.0,Dizel,Berane,Volvo,S80,9000.0,autodiler.me,2009
223330.0,Dizel,Podgorica,Volkswagen,Golf 5,4800.0,autodiler.me,2006
200000.0,Benzin,Bar,Fiat,Panda,3200.0,autodiler.me,2009
191000.0,Benzin,Podgorica,Mercedes Benz,GL 500,29000.0,autodiler.me,2013
260238.0,Dizel,Bar,Audi,A4,10000.0,autodiler.me,2011
2200000.0,Dizel,Mojkovac,Volkswagen,Passat,400.0,autodiler.me,2006
186718.0,Dizel,Berane,Opel,Corsa,5400.0,autodiler.me,2011
230000.0,Dizel,Podgorica,Subaru,Forester,8800.0,autodiler.me,2013
286000.0,Dizel,Podgorica,Volvo,V50,5000.0,autodiler.me,2009
160000.0,Dizel,Podgorica,Citroen,C3,10650.0,autodiler.me,2020
185000.0,Dizel,Bar,Audi,A6,16950.0,autodiler.me,2014
360000.0,Dizel,Ulcinj,Mercedes Benz,E 200,22500.0,autodiler.me,2018
207000.0,Dizel,Podgorica,Renault,Kadjar,15300.0,autodiler.me,2016
180000.0,Benzin,Danilovgrad,Renault,Scenix RX4,2350.0,autodiler.me,2001
429000.0,Benzin,Pljevlja,Audi,A4,2600.0,autodiler.me,2003
212000.0,Dizel,Bar,Volkswagen,Tiguan,10300.0,autodiler.me,2009
212418.0,Dizel,Danilovgrad,Škoda,Fabia,4850.0,autodiler.me,2011
280000.0,Dizel,Podgorica,Mercedes Benz,220,7600.0,autodiler.me,2006
240000.0,Dizel,Nikšić,Nissan,Qashqai,8500.0,autodiler.me,2008
262087.0,Dizel,Nikšić,Volkswagen,Touran,6200.0,autodiler.me,2008
246538.0,Dizel,Podgorica,Audi,A6,15900.0,autodiler.me,2013
260000.0,Dizel,Berane,Volkswagen,Touran,4300.0,autodiler.me,2003
154000.0,Benzin,Nikšić,Daihatsu,Terios,6450.0,autodiler.me,2007
194000.0,Dizel,Cetinje,BMW,740,22000.0,autodiler.me,2010
235460.0,Dizel,Podgorica,Peugeot,308,6900.0,autodiler.me,2013
270000.0,Dizel,Nikšić,Audi,A4,8100.0,autodiler.me,2010
211000.0,Benzin,Podgorica,Audi,A4,7750.0,autodiler.me,2008
200000.0,Dizel,Nikšić,Peugeot,307,1599.0,autodiler.me,2003
185000.0,Dizel,Tivat,Mercedes Benz,B 180,12400.0,autodiler.me,2012
195000.0,Benzin,Nikšić,Smart,forTwo,2100.0,autodiler.me,2003
280000.0,Benzin+Plin,Tivat,Audi,A6,4150.0,autodiler.me,1999
267000.0,Dizel,Nikšić,Volkswagen,Golf 5,3800.0,autodiler.me,2005
210000.0,Dizel,Berane,Volkswagen,Passat,10000.0,autodiler.me,2011
0.0,Dizel,Rožaje,Mercedes Benz,E 200,3000.0,autodiler.me,2003
290000.0,Dizel,Danilovgrad,Mercedes Benz,B 180,4650.0,autodiler.me,2007
193000.0,Dizel,Ulcinj,Mini,Countryman,14900.0,autodiler.me,2015
333.0,Dizel,Bar,BMW,520,8800.0,autodiler.me,2009
89500.0,Benzin,Ulcinj,Mercedes Benz,S 63 AMG,29900.0,autodiler.me,2007
230000.0,Dizel,Ulcinj,Volkswagen,Touran,4850.0,autodiler.me,2005
125000.0,Dizel,Kotor,Hyundai,Tucson,22000.0,autodiler.me,2017
229000.0,Dizel,Nikšić,Škoda,Octavia,12500.0,autodiler.me,2013
189000.0,Dizel,Herceg Novi,Peugeot,307,2900.0,autodiler.me,2006
240000.0,Dizel,Podgorica,Renault,Clio,7300.0,autodiler.me,2015
335871.0,Dizel,Nikšić,Volkswagen,Golf 4,3500.0,autodiler.me,2000
252567.0,Dizel,Podgorica,Nissan,Micra,2500.0,autodiler.me,2003
201000.0,Dizel,Podgorica,Mercedes Benz,C 220,26500.0,autodiler.me,2015
252000.0,Dizel,Podgorica,Mercedes Benz,GL 420,16500.0,autodiler.me,2008
168000.0,Dizel,Podgorica,Volkswagen,Touran,11500.0,autodiler.me,2014
257000.0,Dizel,Podgorica,Volkswagen,Golf 5,5200.0,autodiler.me,2007
190000.0,Dizel,Herceg Novi,Mercedes Benz,B 200,6300.0,autodiler.me,2007
358888.0,Dizel,Pljevlja,Volkswagen,Golf 2,1050.0,autodiler.me,1986
200000.0,Benzin,Podgorica,Seat,Arosa,800.0,autodiler.me,2000
205000.0,Dizel,Podgorica,Mercedes Benz,ML 350,25800.0,autodiler.me,2013
270000.0,Dizel,Nikšić,BMW,520,15000.0,autodiler.me,2010
221000.0,Dizel,Podgorica,BMW,118,6900.0,autodiler.me,2009
197000.0,Dizel,Podgorica,Audi,A6,25900.0,autodiler.me,2015
300000.0,Dizel,Kolašin,Ford,Focus,1200.0,autodiler.me,2000
180000.0,Benzin,Podgorica,Peugeot,307,1200.0,autodiler.me,2003
130000.0,Dizel,Nikšić,BMW,730,39800.0,autodiler.me,2016
184235.0,Dizel,Podgorica,Citroen,C3,2150.0,autodiler.me,2004
21201000.0,Dizel,Podgorica,Volkswagen,Polo,5000.0,autodiler.me,2010
330000.0,Dizel,Berane,Mercedes Benz,C 220,900.0,autodiler.me,2001
205000.0,Dizel,Rožaje,Mini,Cooper SD,11500.0,autodiler.me,2011
178300.0,Dizel,Podgorica,Audi,A3,13900.0,autodiler.me,2015
194000.0,Dizel,Podgorica,BMW,730,17499.0,autodiler.me,2009
262147.0,Dizel,Podgorica,Volkswagen,Golf 6,7800.0,autodiler.me,2010
280000.0,Benzin,Podgorica,Audi,A5,10500.0,autodiler.me,2008
230333.0,Benzin+Plin,Nikšić,BMW,520,700.0,autodiler.me,2000
217500.0,Dizel,Podgorica,Volkswagen,Golf 5,5750.0,autodiler.me,2008
257000.0,Dizel,Nikšić,Volkswagen,Cross Touran,6750.0,autodiler.me,2008
105000.0,Dizel,Budva,Mercedes Benz,E 220,39000.0,autodiler.me,2017
44650.0,Dizel,Podgorica,Mazda,3,15800.0,autodiler.me,2016
281400.0,Dizel,Nikšić,Volkswagen,Passat,5150.0,autodiler.me,2006
218300.0,Dizel,Berane,Audi,A3,7700.0,autodiler.me,2009
330885.0,Dizel,Nikšić,Audi,A6,6650.0,autodiler.me,2006
310000.0,Dizel,Herceg Novi,Mercedes Benz,E 220,8500.0,autodiler.me,2007
3.0,Dizel,Bar,BMW,320,8999.0,autodiler.me,2008
304000.0,Dizel,Podgorica,BMW,116,7200.0,autodiler.me,2009
210000.0,Dizel,Bar,Porsche,Cayenne,30000.0,autodiler.me,2011
96650.0,Dizel,Pljevlja,Dacia,Sandero,9800.0,autodiler.me,2016
83000.0,Dizel,Pljevlja,Peugeot,208,8500.0,autodiler.me,2017
300000.0,Dizel,Podgorica,Mercedes Benz,E 220,11999.0,autodiler.me,2011
157400.0,Benzin,Podgorica,Jeep,Grand Cherokee,12900.0,autodiler.me,2011
221430.0,Dizel,Podgorica,Volkswagen,Golf 7,10800.0,autodiler.me,2014
230000.0,Dizel,Podgorica,Seat,Leon,7150.0,autodiler.me,2011
150000.0,Dizel,Bijelo Polje,Audi,Q8,72000.0,autodiler.me,2019
190000.0,Dizel,Podgorica,Opel,Insignia,12000.0,autodiler.me,2015
2321111.0,Benzin+Plin,Cetinje,Seat,Ibiza,2650.0,autodiler.me,2008
270000.0,Dizel,Andrijevica,Volkswagen,Passat,10000.0,autodiler.me,2008
1000.0,Benzin,Podgorica,Zastava,Yugo 55,5000.0,autodiler.me,1992
250000.0,Dizel,Bijelo Polje,Mercedes Benz,180,10500.0,autodiler.me,2012
295023.0,Dizel,Ulcinj,Audi,A6,9500.0,autodiler.me,2010
183000.0,Dizel,Podgorica,Mini,Cooper D,6000.0,autodiler.me,2009
200.0,Dizel,Ulcinj,Volkswagen,Golf 5,4200.0,autodiler.me,2005
219678.0,Dizel,Podgorica,Citroen,C4,6200.0,autodiler.me,2011
270000.0,Dizel,Budva,Seat,Leon,4000.0,autodiler.me,2006
200000.0,Benzin+Plin,Nikšić,Nissan,Almera,750.0,autodiler.me,2000
220000.0,Dizel,Nikšić,Volkswagen,Passat,19900.0,autodiler.me,2017
166000.0,Dizel,Cetinje,Renault,Scenic,11950.0,autodiler.me,2018
220000.0,Dizel,Podgorica,Renault,Megane,5500.0,autodiler.me,2015
256000.0,Dizel,Podgorica,Volkswagen,Golf Plus,4350.0,autodiler.me,2005
221000.0,Benzin,Nikšić,Subaru,Impreza,3950.0,autodiler.me,2007
276000.0,Dizel,Podgorica,Renault,Grand Scenic,2550.0,autodiler.me,2008
255000.0,Dizel,Podgorica,Volkswagen,Touareg,9990.0,autodiler.me,2008
169883.0,Dizel,Podgorica,Volkswagen,Golf 7,10900.0,autodiler.me,2014
262000.0,Dizel,Nikšić,Peugeot,4007,6700.0,autodiler.me,2008
389106.0,Benzin,Podgorica,Ford,Ka/Ka+,600.0,autodiler.me,1996
253000.0,Dizel,Podgorica,BMW,X5,12900.0,autodiler.me,2008
254000.0,Dizel,Podgorica,BMW,520,7950.0,autodiler.me,2007
242000.0,Dizel,Podgorica,Audi,A3,7600.0,autodiler.me,2010
170000.0,Dizel,Podgorica,Audi,A6,17800.0,autodiler.me,2011
247000.0,Dizel,Podgorica,Volkswagen,Golf Plus,4100.0,autodiler.me,2006
201000.0,Dizel,Podgorica,Volkswagen,Golf 5,5400.0,autodiler.me,2006
257000.0,Dizel,Podgorica,Audi,A6,10500.0,autodiler.me,2010
245000.0,Dizel,Podgorica,Citroen,C4,3450.0,autodiler.me,2005
241000.0,Dizel,Podgorica,Volkswagen,Tiguan,9700.0,autodiler.me,2008
190000.0,Dizel,Bar,BMW,520,31500.0,autodiler.me,2017
315000.0,Dizel,Herceg Novi,Seat,Toledo,2500.0,autodiler.me,2004
172000.0,Dizel,Nikšić,Renault,Megane,14600.0,autodiler.me,2017
265000.0,Dizel,Nikšić,Renault,Kangoo,2350.0,autodiler.me,2003
320000.0,Dizel,Podgorica,Audi,A2,2800.0,autodiler.me,2002
189500.0,Benzin,Nikšić,Renault,Megane,3350.0,autodiler.me,2005
176000.0,Dizel,Ulcinj,Opel,Zafira Tourer,11000.0,autodiler.me,2012
190444.0,Dizel,Podgorica,Citroen,C4 Aircross,11490.0,autodiler.me,2012
203000.0,Dizel,Rožaje,Audi,A6,20500.0,autodiler.me,2013
146000.0,Benzin,Cetinje,Citroen,C3,9650.0,autodiler.me,2019
215000.0,Dizel,Podgorica,BMW,525,14900.0,autodiler.me,2012
160000.0,Dizel,Cetinje,BMW,318,23950.0,autodiler.me,2020
315000.0,Dizel,Podgorica,Audi,A6,7500.0,autodiler.me,2006
300000.0,Dizel,Podgorica,Seat,Alhambra,2000.0,autodiler.me,2001
200000.0,Dizel,Podgorica,Citroen,Berlingo,3250.0,autodiler.me,2008
207000.0,Dizel,Podgorica,Citroen,C5,6200.0,autodiler.me,2008
250450.0,Dizel,Nikšić,Ford,Galaxy,5500.0,autodiler.me,2006
250000.0,Benzin,Podgorica,BMW,316,2000.0,autodiler.me,2003
252000.0,Dizel,Podgorica,Volkswagen,Golf 6,12500.0,autodiler.me,2012
92000.0,Dizel,Herceg Novi,Mazda,6,15500.0,autodiler.me,2013
267000.0,Dizel,Podgorica,Audi,A6,22480.0,autodiler.me,2015
197800.0,Dizel,Podgorica,Mini,Cooper D,5999.0,autodiler.me,2007
244444.0,Dizel,Podgorica,Seat,Altea XL,6299.0,autodiler.me,2007
235000.0,Dizel,Cetinje,Volkswagen,Golf 6,8200.0,autodiler.me,2009
197000.0,Dizel,Ulcinj,Mazda,CX,14200.0,autodiler.me,2012
101300.0,Dizel,Nikšić,Audi,A6,43000.0,autodiler.me,2017
197000.0,Dizel,Herceg Novi,Nissan,X,15999.0,autodiler.me,2015
230000.0,Dizel,Podgorica,Volkswagen,Golf 6,6300.0,autodiler.me,2009
190000.0,Hibrid,Podgorica,Audi,A6,35500.0,autodiler.me,2019
160000.0,Dizel,Bar,BMW,520,33300.0,autodiler.me,2017
256000.0,Benzin+Plin,Berane,Jeep,Cherokee,6500.0,autodiler.me,1996
286565.0,Dizel,Podgorica,BMW,320,5350.0,autodiler.me,2005
189808.0,Dizel,Herceg Novi,Volkswagen,Eos,6499.0,autodiler.me,2008
237000.0,Dizel,Nikšić,Volkswagen,Golf 7,13700.0,autodiler.me,2015
203000.0,Dizel,Nikšić,Renault,Clio,6800.0,autodiler.me,2013
193000.0,Dizel,Cetinje,Peugeot,308,4450.0,autodiler.me,2009
216000.0,Dizel,Podgorica,Volkswagen,Passat Variant,15500.0,autodiler.me,2016
239770.0,Dizel,Ulcinj,BMW,X6,40000.0,autodiler.me,2014
241000.0,Dizel,Podgorica,Renault,Kangoo,4300.0,autodiler.me,2011
210000.0,Dizel,Cetinje,BMW,316,14800.0,autodiler.me,2017
139000.0,Benzin,Podgorica,Audi,RS3,27000.0,autodiler.me,2012
250000.0,Dizel,Podgorica,Renault,Grand Scenic,1250.0,autodiler.me,2004
216000.0,Dizel,Ulcinj,Audi,A6,24300.0,autodiler.me,2014
197000.0,Dizel,Bar,BMW,X5,14200.0,autodiler.me,2008
302468.0,Dizel,Bar,Kia,Sportage,2400.0,autodiler.me,1995
250900.0,Dizel,Danilovgrad,Peugeot,207,4500.0,autodiler.me,2012
320000.0,Dizel,Plav,Citroen,C,7450.0,autodiler.me,2008
290.0,Dizel,Bar,Audi,A6,2100.0,autodiler.me,2002
192000.0,Dizel,Nikšić,Peugeot,207,4150.0,autodiler.me,2009
172000.0,Dizel,Podgorica,Mazda,CX,17499.0,autodiler.me,2016
174434.0,Dizel,Ulcinj,Land Rover,Range Rover Sport,40000.0,autodiler.me,2014
239000.0,Dizel,Podgorica,Mazda,CX,15000.0,autodiler.me,2015
260000.0,Dizel,Podgorica,Audi,A6,6950.0,autodiler.me,2007
123456.0,Dizel,Podgorica,Audi,A8,4700.0,autodiler.me,2001
190500.0,Dizel,Kotor,Renault,Megane,7800.0,autodiler.me,2013
290000.0,Dizel,Mojkovac,Volkswagen,Passat,7400.0,autodiler.me,2009
260458.0,Benzin,Podgorica,Renault,Twingo,3000.0,autodiler.me,2013
230000.0,Dizel,Podgorica,BMW,318,5800.0,autodiler.me,2005
360000.0,Dizel,Podgorica,Land Rover,Range Rover Sport,5700.0,autodiler.me,2008
260000.0,Dizel,Podgorica,Volkswagen,Touran,5750.0,autodiler.me,2007
77000.0,Dizel,Nikšić,BMW,116,37000.0,autodiler.me,2021
111.0,Dizel,Bijelo Polje,Renault,Clio,700.0,autodiler.me,2002
123456.0,Dizel,Podgorica,Mercedes Benz,270,3800.0,autodiler.me,2003
260000.0,Dizel,Podgorica,BMW,X1,18800.0,autodiler.me,2016
215000.0,Dizel,Podgorica,Volkswagen,Golf 6,6950.0,autodiler.me,2009
245000.0,Dizel,Podgorica,Renault,Scenic,10700.0,autodiler.me,2018
256000.0,Dizel,Podgorica,Dacia,Duster,8300.0,autodiler.me,2013
140223.0,Dizel,Bar,Porsche,Cayenne,58500.0,autodiler.me,2018
235000.0,Dizel,Podgorica,Škoda,Superb,4250.0,autodiler.me,2004
330000.0,Dizel,Mojkovac,Volkswagen,Golf 5,4100.0,autodiler.me,2005
273000.0,Dizel,Podgorica,Volkswagen,Golf 5,5200.0,autodiler.me,2007
